SYMBOL,Text,Name,Date,Retweets,Tweet Type,Hashtags,Mentions,Media Type,
ZM,"@Upticken joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/3Y0XH9IBOA",Investors.com,14/06/2020,0,Tweet,4,2,photo,
ZM,"@Upticken joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/dr9dAaJKKH",Investors.com,14/06/2020,2,Tweet,4,2,video,
ZM,"In a Zoom video stream in a nearly empty courtroom, PG&amp;E’s chief executive repeated “guilty, your honor” as he was asked to recount his plea over and over, 84 times, one felony count for each fire victim. https://t.co/4nUiv2mobk",NYT Business,17/06/2020,94,Tweet,0,0,,
ZM,"In a Zoom video stream in a nearly empty courtroom, PG&amp;E’s chief executive repeated “guilty, your honor” as he was asked to recount his plea over and over, 84 times, one felony count for each fire victim. https://t.co/4nUiv2mobk",NYT Business,17/06/2020,94,Tweet,0,0,,
ZM,"Zoom Will Finally Offer End-To-End Encryption For Free Users $ZM

https://t.co/ph4o4DjkM7 https://t.co/ZhgMdYWUro",Benzinga,18/06/2020,2,Tweet,0,0,photo,
ZM,"Hamilton but monitored by Beijing. 

The *Zoom* Where it Happened. https://t.co/4xYPSUUFmk",ian bremmer,25/06/2020,7,Tweet,0,0,,
ZM,"If you ask, people will confess to owning a Zoom Shirt: a top, typically kept on the back of the computer chair or a hanger nearby, that they pop on in the moments before their webcam lights up. https://t.co/tSXP1RLx67",NYT Business,29/06/2020,5,Tweet,0,0,,
ZM,"If you ask, people will confess to owning a Zoom Shirt: a top, typically kept on the back of the computer chair or a hanger nearby, that they pop on in the moments before their webcam lights up. https://t.co/tSXP1RLx67",NYT Business,29/06/2020,5,Tweet,0,0,,
ZM,How long can you wear the same outfit for regular work Zooms? Longer than you think. A lot longer. https://t.co/tilTcfuQr7,NYT Business,29/06/2020,0,Tweet,0,0,,
ZM,How long can you wear the same outfit for regular work Zooms? Longer than you think. A lot longer. https://t.co/tilTcfuQr7,NYT Business,29/06/2020,0,Tweet,0,0,,
ZM,A Zoom shirt is the fashion item of the quarantine. It's that top hanging on a chair near your laptop. The one that probably could use a wash. https://t.co/aT3VUj80hf,NYT Business,29/06/2020,1,Tweet,0,0,,
ZM,A Zoom shirt is the fashion item of the quarantine. It's that top hanging on a chair near your laptop. The one that probably could use a wash. https://t.co/aT3VUj80hf,NYT Business,29/06/2020,1,Tweet,0,0,,
ZM,"Choosing a Zoom Shirt isn’t simple. Ironically, a garment that rarely leaves a single room needs the same qualities as a travel shirt: durable, easy to store, able to front in a variety of social settings. It also must come on and off in a flash. https://t.co/KElDZtGtX4",NYT Business,30/06/2020,3,Tweet,0,0,,
ZM,"Choosing a Zoom Shirt isn’t simple. Ironically, a garment that rarely leaves a single room needs the same qualities as a travel shirt: durable, easy to store, able to front in a variety of social settings. It also must come on and off in a flash. https://t.co/KElDZtGtX4",NYT Business,30/06/2020,3,Tweet,0,0,,
ZM,"There are several ways to Zoom Shirt. Some people go to a one-garment extreme. Others rotate at least a couple of shirts. Some take their Zoom Shirt on and off for every meeting, while others wear theirs all day. https://t.co/Fi3HFc9vCI",NYT Business,30/06/2020,6,Tweet,0,0,,
ZM,"There are several ways to Zoom Shirt. Some people go to a one-garment extreme. Others rotate at least a couple of shirts. Some take their Zoom Shirt on and off for every meeting, while others wear theirs all day. https://t.co/Fi3HFc9vCI",NYT Business,30/06/2020,6,Tweet,0,0,,
ZM,"RT @kashhill : If you're a powerful tech CEO forced to testify before Congress, smart to do it while you can just Zoom in to testify and not be photographed doing the antitrust perp walk in DC. https://t.co/As06WEoDh8",NYT Business,02/07/2020,0,Retweet,0,0,,
ZM,"RT @kashhill : If you're a powerful tech CEO forced to testify before Congress, smart to do it while you can just Zoom in to testify and not be photographed doing the antitrust perp walk in DC. https://t.co/As06WEoDh8",NYT Business,02/07/2020,0,Retweet,0,0,,
ZM,"If you're a powerful tech CEO forced to testify before Congress, smart to do it while you can just Zoom in to testify and not be photographed doing the antitrust perp walk in DC. https://t.co/uba3HjXaoi",NYT Business,05/07/2020,4,Tweet,0,0,,
ZM,"If you're a powerful tech CEO forced to testify before Congress, smart to do it while you can just Zoom in to testify and not be photographed doing the antitrust perp walk in DC. https://t.co/uba3HjXaoi",NYT Business,05/07/2020,4,Tweet,0,0,,
ZM,Zoomed in on the answer https://t.co/GkHABGKkTW,ian bremmer,06/07/2020,51,Tweet,0,0,photo,
ZM,"Three stocks in the Russell 1,000 are up more than Tesla $TSLA year-to-date with gains of more than 220%.  Fastly $FSLY, Zoom $ZM, and Livongo $LVGO.  https://t.co/LyW39nzHhg https://t.co/spOmMci3bd",Bespoke,07/07/2020,9,Tweet,0,0,photo,
ZM,"China’s stock market zooms ahead for the eighth day in a row, leading global markets higher on hopes for a sustained economic recovery from coronavirus lockdowns    https://t.co/2mvqNld2zs",WSJ Markets,09/07/2020,6,Tweet,0,0,,
ZM,#ICYMI: $ZM &amp; $DOCU are software sector highflyers that recently joined the #Nasdaq100. What's the significance of this &amp; how have investors have been using a variety #ETFs to score profits during the market rally? @Nasdaq's Phil Mackintosh explains: https://t.co/BjNC0KHxf7 $QQQ https://t.co/dlg2VtaisM,Investors.com,10/07/2020,0,Tweet,3,1,photo,
ZM,RT @carlquintanilla : $ZM https://t.co/ZJijhincki,Stocktwits,15/07/2020,0,Retweet,0,0,,
ZM,"Investors love Zoom, but they hate tech hardware. The marriage should be interesting. https://t.co/t5yex2LTke",WSJ Markets,15/07/2020,0,Tweet,0,0,,
ZM,"Zoom is getting a hard lesson in how much investors dislike hardware stories, writes @djtgallagher for @WSJheard - https://t.co/veZxdxSPQM",WSJ Markets,15/07/2020,3,Tweet,0,2,,
ZM,"Zoom and Tesla Monthly Performance 
 
$ZM $TSLA https://t.co/E2MuQ6cODt https://t.co/Fvf1VhAi4S",Stocktwits,25/07/2020,12,Tweet,0,0,photo,
ZM,"Zoom Video Exec Talks Cloud Conferencing Company's Partnership Strategy, Hardware-As-A-Service $ZM

https://t.co/lT7UeIs40O",Benzinga,28/07/2020,1,Tweet,0,0,,
ZM,"RT @MikeIsaac : all of the CEO's will be appearing remotely. and while each of their companies own a streaming video service of some kind, none of them are being used, per @Kellen_Browning. instead? the return of WEBEX.

sorry @zoom_us 

https://t.co/ZYGsi75F3u",NYT Business,29/07/2020,0,Retweet,0,2,,
ZM,"RT @MikeIsaac : all of the CEO's will be appearing remotely. and while each of their companies own a streaming video service of some kind, none of them are being used, per @Kellen_Browning. instead? the return of WEBEX.

sorry @zoom_us 

https://t.co/ZYGsi75F3u",NYT Business,29/07/2020,0,Retweet,0,2,,
ZM,"""Lets go rob a bank in Grand Theft Auto."" Eager for anything but another meeting in Zoom, executives are getting together in video games, where they can rampage, brainstorm or just chill out. https://t.co/TTTbrJoPrN",NYT Business,31/07/2020,4,Tweet,0,0,,
ZM,"""Lets go rob a bank in Grand Theft Auto."" Eager for anything but another meeting in Zoom, executives are getting together in video games, where they can rampage, brainstorm or just chill out. https://t.co/TTTbrJoPrN",NYT Business,31/07/2020,4,Tweet,0,0,,
ZM,"""Lets go rob a bank in Grand Theft Auto."" Eager for anything but another meeting in Zoom, executives are getting together in video games, where they can rampage, brainstorm or just chill out. https://t.co/NKjRc4BZzD",NYT Business,31/07/2020,11,Tweet,0,0,,
ZM,"""Lets go rob a bank in Grand Theft Auto."" Eager for anything but another meeting in Zoom, executives are getting together in video games, where they can rampage, brainstorm or just chill out. https://t.co/NKjRc4BZzD",NYT Business,31/07/2020,11,Tweet,0,0,,
ZM,"Donald Trump, Jair Bolsonaro, and Vladimir Putin gather via Zoom for a meeting of the Pandemic Presidents. But who's the top Corona King of them all? #PUPPETREGIME

Watch more of @gzeromedia's #PUPPETREGIME: https://t.co/6s7bjfGn01 https://t.co/J5vRrPvhpH",ian bremmer,31/07/2020,2867,Tweet,2,1,video,
ZM,"""Lets go rob a bank in Grand Theft Auto."" Eager for anything but another meeting in Zoom, executives are getting together in video games, where they can rampage, brainstorm or just chill out. https://t.co/AYdNEtuKZr",NYT Business,01/08/2020,18,Tweet,0,0,,
ZM,"""Lets go rob a bank in Grand Theft Auto."" Eager for anything but another meeting in Zoom, executives are getting together in video games, where they can rampage, brainstorm or just chill out. https://t.co/AYdNEtuKZr",NYT Business,01/08/2020,18,Tweet,0,0,,
ZM,"Who's the top Corona King of them all? Trump, Bolsonaro &amp; Putin (aka the Pandemic Presidents) chat about the latest coronavirus data on Zoom. #PUPPETREGIME

Watch more of @gzeromedia's #PUPPETREGIME: https://t.co/6s7bjfGn01 https://t.co/wAE4aaRmpa",ian bremmer,02/08/2020,35,Tweet,2,1,video,
ZM,"Zoom and other devices allow telemedicine, family visits for many older at-home adults.

But many with limited financial resources also may not be able to afford such equipment. https://t.co/64jlSZWJqj",The Washington Post,03/08/2020,44,Tweet,0,0,,
ZM,".@DanFitzpatrick Founder of The Stock Market Mentor, joined @IBD_Irusha on this week's #podcast to discuss work-from-home trends and the importance of post-trade analysis + we review 3 potential #tech stocks: $SHOP, $DT and $ZM https://t.co/nbkaKJjFS6 for more! #investing #money https://t.co/p7lHOleTHH",Investors.com,06/08/2020,4,Tweet,4,2,video,
ZM,"Perspective: Long before Zoom, British soldiers used technology to stay connected during World War II https://t.co/vzs7fqkbIZ",The Washington Post,10/08/2020,26,Tweet,0,0,,
ZM,"America's first jury trial via Zoom begins, complete with virtual jurors https://t.co/nG5mBQg7KW",Newsweek,11/08/2020,20,Tweet,0,0,,
ZM,"Salesforce offloads stakes in Zoom, Dropbox after big returns 
 
$CRM $ZM $DBX https://t.co/g41mQi8cXd https://t.co/Om6AtVahQf",Stocktwits,11/08/2020,15,Tweet,0,0,photo,
ZM,$ZM Why Zoom Video's Stock Is Trading Lower Today. https://t.co/Vkb9gVWeK3 https://t.co/BZ6ST5xOmk,Benzinga,11/08/2020,1,Tweet,0,0,animated_gif,
ZM,Zoom sued by consumer group for misrepresenting its encryption protections https://t.co/8SVo3uWxTA,The Washington Post,11/08/2020,48,Tweet,0,0,,
ZM,A 10-Year-Old Girl Saw Her Mom Get Shot And Killed While Attending Class On Zoom https://t.co/VqCSjVDxbm,BuzzFeed,11/08/2020,26,Tweet,0,0,,
ZM,A 10-Year-Old Girl Saw Her Mom Get Shot And Killed While Attending Class On Zoom https://t.co/VqCSjVDxbm,BuzzFeed,11/08/2020,26,Tweet,0,0,,
ZM,"Justice by Zoom: Frozen video, a cat — and finally a verdict https://t.co/RQw6ByDhqH",The Washington Post,12/08/2020,10,Tweet,0,0,,
ZM,Florida mother shot during child's Zoom class as teacher watches https://t.co/70oH7t5MAP,Newsweek,13/08/2020,11,Tweet,0,0,,
ZM,"A Florida girl witnessed her mother’s fatal shooting while in a Zoom class, police said https://t.co/fTzUlebxwE",The Washington Post,13/08/2020,51,Tweet,0,0,,
ZM,"Do you have a bad case of Zoom Face -- tired eyes, droopy jowls? The perception is partly responsible for a surge of cosmetic surgeries, plastic surgeons say, and they're schedules are filling up as a result. https://t.co/hobIzR56jK",NYT Business,13/08/2020,2,Tweet,0,0,,
ZM,"Do you have a bad case of Zoom Face -- tired eyes, droopy jowls? The perception is partly responsible for a surge of cosmetic surgeries, plastic surgeons say, and they're schedules are filling up as a result. https://t.co/hobIzR56jK",NYT Business,13/08/2020,2,Tweet,0,0,,
ZM,"RT @ErinatThePost : How did The Post get the USPS story?  I learned about it by covering a long, local Board of Elections on Zoom with a handful of other people, then filing a polite records request with USPS to determine how widespread this issue might be. 

Beat reporting for the win, folks. https://t.co/ckcJdnz7uY",The Washington Post,14/08/2020,0,Retweet,0,0,,
ZM,"New for subscribers:  Here are Tuesday's biggest analyst calls of the day: Nvidia, Zoom, Best Buy, Penn Gaming &amp; more https://t.co/SfjS8wAxR0 Check out @CNBCPro today.",CNBC,18/08/2020,6,Tweet,0,1,,
ZM,"RT @CNBCPro : Here are Tuesday’s biggest analyst calls of the day: Nvidia, Zoom, Best Buy, Penn Gaming &amp; more https://t.co/ZwR4VIUUBI",CNBC,18/08/2020,0,Retweet,0,0,,
ZM,Zoom-based opera for preschoolers might sound like your worst nightmare. But it’s actually the best Zoom there is. https://t.co/8rC64yyyvm,The Washington Post,19/08/2020,31,Tweet,0,0,,
ZM,27 Things We Learned On Zoom With Ashley Benson https://t.co/P7sD43Nco7,BuzzFeed,19/08/2020,3,Tweet,0,0,,
ZM,27 Things We Learned On Zoom With Ashley Benson https://t.co/P7sD43Nco7,BuzzFeed,19/08/2020,3,Tweet,0,0,,
ZM,Columbine High School shooting threat made during Zoom call with parents https://t.co/hK7cp2NQG7,Newsweek,20/08/2020,15,Tweet,0,0,,
ZM,".@SenatorCarper giving 3 f*cks:

1 for a bad Zoom connection
2 for DeJoy’s testimony
3 for all of 2020 https://t.co/COiq5k6oL8",ian bremmer,21/08/2020,24,Tweet,0,1,video,
ZM,"Zoom Video, up 330% this year, could have more room to run, trader says $ZM (via @TradingNation) https://t.co/C9LwcDv5tN",CNBC,21/08/2020,13,Tweet,0,1,,
ZM,RT @OptionsAction : Tesla on a tear! @Michael_Khouw uses an options strategy that puts him in the driver's seat as the stock zooms to record highs. https://t.co/MrEoLH1TLJ,CNBC,21/08/2020,0,Retweet,0,1,video,
ZM,"Perspective: The Zoom era has radically transformed political speechcraft.

For the better. https://t.co/SPxFhfvSeX",The Washington Post,21/08/2020,43,Tweet,0,0,,
ZM,Opinion: We’re doing our best with Zoom. But we’ll still need offices — and each other. https://t.co/yy4pW3feFO,The Washington Post,24/08/2020,64,Tweet,0,0,,
ZM,Zoom's video service is down https://t.co/pj2EccGDyC,CNBC,24/08/2020,170,Tweet,0,0,,
ZM,Zoom down in parts of U.S. as video calling tool confirms outages hitting meetings and webinars https://t.co/gHQyDL8Su6,Newsweek,24/08/2020,15,Tweet,0,0,,
ZM,Zoom users are unable to join meetings Monday as the online teleconferencing company worked to resolve outages nationwide https://t.co/nHNvTrYxIn,The Washington Post,24/08/2020,120,Tweet,0,0,,
ZM,Zoom said it had “identified the issue” and was working to resolve the problem for users unable to start or join meetings https://t.co/JZgvhtDpgy,NYT Business,24/08/2020,3,Tweet,0,0,,
ZM,Zoom said it had “identified the issue” and was working to resolve the problem for users unable to start or join meetings https://t.co/JZgvhtDpgy,NYT Business,24/08/2020,3,Tweet,0,0,,
ZM,Zoom has reported “partial outages” for its video service. https://t.co/8UxDS5FvCt,CNBC,24/08/2020,43,Tweet,0,0,,
ZM,UPDATE: Zoom says video chat service has been restored for most users. https://t.co/8UxDS5FvCt,CNBC,24/08/2020,11,Reply,0,0,,
ZM,"Texas high school class Zoom-bombed by Ku Klux Klan image, racist and sexual content https://t.co/UDRiAoBpKe",Newsweek,24/08/2020,19,Tweet,0,0,,
ZM,Zoom says all of its services are operational after a morning outage. https://t.co/63UiTzIzzy,CNBC,24/08/2020,25,Tweet,0,0,,
ZM,Zoom outages disrupt first day of online classes for many schools and universities https://t.co/FXeuaxoFUp,The Washington Post,24/08/2020,83,Tweet,0,0,,
ZM,RT @CNBCFastMoney : Analysts can’t seem to catch up to $AAPL &amp; $TSLA! Both stocks zooming past analyst price targets. Our traders break down the action. https://t.co/q0mF9qcUCJ,CNBC,24/08/2020,0,Retweet,0,0,video,
ZM,"RT @SquawkCNBC : ""A Zoom world is an okay transition, but people like to be together--they like to work together,"" says @EricSchmidt. ""New York has been through many such scenarios, and New York will return."" https://t.co/Xw05RjMbA1",CNBC,25/08/2020,0,Retweet,0,1,video,
ZM,Overheard: Zoom fails to master its domain on Monday as teleconferencing comes under fire https://t.co/LPq7oUIPYN,WSJ Markets,25/08/2020,2,Tweet,0,0,,
ZM,"US Open Tennis Championships and Zoom Announce VIP Virtual Experience Partnership 
 
$ZM  
https://t.co/d9u3yxJrI1 https://t.co/DbHiQ2mnY6",Stocktwits,28/08/2020,7,Tweet,0,0,photo,
ZM,Zoom hits record high ahead of earnings. Trader shares what level would be a buy $ZM (via @TradingNation) https://t.co/4pk8Bv5Xwi,CNBC,31/08/2020,8,Tweet,0,1,,
ZM,"RT @CNBCnow : EARNINGS: Zoom Video Q2 EPS $0.92 Adj. vs. $0.45 Est.; Q2 Revs. $664M vs. $501M Est. • Zoom says it now has 370K customers, ""up 458% year-over-year""  
https://t.co/Ms0370FAxT https://t.co/Sy8PTYxjnR",CNBC,31/08/2020,0,Retweet,0,0,photo,
ZM,Zoom revenue more than quadrupled from last year https://t.co/gMrVmPjOlP,CNBC,31/08/2020,38,Tweet,0,0,,
ZM,"RT @jm_corba : Zoom revenue more than quadrupled from last year 
-Adj. EPS: $0.92 vs. $0.45 analyst expectations
-Revenue: $663.5M vs. $500.5M expected via Refinitiv
-YTD $ZM is up 369%
https://t.co/DrCATrv4IX 

CFO @ksteckel joins @SquawkCNBC tomorrow at 8:30 am to discuss the Q2 results https://t.co/2l6MIzH6jQ",CNBC,31/08/2020,0,Retweet,0,2,photo,
ZM,So many people working from home and using video conferencing as a subsitute for in-person meetings looks like it's going to be a huge winner for Zoom video. $ZM,Joe Weisenthal,31/08/2020,4,Tweet,0,0,,
ZM,"Stocks making the biggest moves after hours: Zoom Video, Eastman Kodak, Tesla &amp; more https://t.co/wj9KABrkze",CNBC,31/08/2020,6,Tweet,0,0,,
ZM,"$ZM up double digits AMH post better earnings, revs and guide. They have said their TAM in the next few yrs is $45 billion. This is the new life we are in...",Stephanie Link,31/08/2020,7,Tweet,0,0,,
ZM,RT @firstadopter : Zoom shares in after-hours trading $ZM https://t.co/Pi5rpnUueV,Stocktwits,31/08/2020,0,Retweet,0,0,photo,
ZM,"Zoom Video Reports 355% Q2 Revenue Increase, 458% Gain In Customers $ZM https://t.co/NU9pzGtMQY",Benzinga,31/08/2020,2,Tweet,0,0,,
ZM,"Zoom has quickly gone from being one of the smallest cloud companies by annual revenue to one of the largest. But it's booming consumer business adds a very un-SaaS-like element of unpredictability, @djtgallagher writes for @WSJheard - https://t.co/QNcl2bi8GN",WSJ Markets,31/08/2020,4,Tweet,0,2,,
ZM,OMG didn't realize that Zoom is soaring 26% after earnings  https://t.co/IhM2Q3pgzu $ZM https://t.co/oVpHwiByZ5,Joe Weisenthal,01/09/2020,18,Tweet,0,0,photo,
ZM,Zooming its way to increase. $ZM 355% Q2 Revenue https://t.co/XmLIdl7Tk6,Benzinga,01/09/2020,1,Tweet,0,0,,
ZM,"RT @pearkes : Some Zoom $ZM stats.

Pre-market, shares are almost exactly 6x YTD.
YoY incremental net income margins = 35.6% (on 335% top-line)
86x T12 revenues.
&gt;1/2 the market cap of AT&amp;T $T, which does &gt;100x the revenue and has a balance sheet &gt;200x as large.",Joe Weisenthal,01/09/2020,0,Retweet,0,0,,
ZM,LIVE ??PreMarket Prep: Post-Split Rally In $AAPL $TSLA Continues. $ZM Blows It ... https://t.co/H2349Cfjp3 https://t.co/AHMWk2bEL3,Benzinga,01/09/2020,2,Tweet,0,0,animated_gif,
ZM,"New for subscribers:  Here are Tuesday's biggest analyst calls of the day: Apple, Zoom, Chipotle, Penn National &amp; more https://t.co/Lb5yBbRR1V Check out @CNBCPro today.",CNBC,01/09/2020,9,Tweet,0,1,,
ZM,"It was a blowout second quarter for Zoom, with revenue more than quadrupling year-over-year. And further gains could be ahead.

“Working from home is not a fad,” CFO Kelly Steckelberg says. https://t.co/gMrVmPjOlP https://t.co/R8a7BExmRr",CNBC,01/09/2020,14,Tweet,0,0,video,
ZM,"“Zoom is now integrated into all aspects of our lives,” CFO Kelly Steckelberg says, adding that “this way of communicating and working is here to stay.” https://t.co/gMrVmPjOlP https://t.co/W3YqTJ30o8",CNBC,01/09/2020,22,Tweet,0,0,video,
ZM,"Zoom is up 38% pre-market following last night's earnings. 
 
$ZM https://t.co/FkEPMV01Ys",Stocktwits,01/09/2020,19,Tweet,0,0,photo,
ZM,New for subscribers:  Zoom is soaring after blowout earnings — Here's what Wall Street analysts are saying to do now https://t.co/pfpnK1wLSc Check out @CNBCPro today.,CNBC,01/09/2020,10,Tweet,0,1,,
ZM,"RT @CNBCPro : Here are Tuesday’s biggest analyst calls of the day: Apple, Zoom, Chipotle, Penn National &amp; more https://t.co/CY4KBHutuv",CNBC,01/09/2020,0,Retweet,0,0,,
ZM,"RT @firstadopter : BAD MOVE CISCO MANAGEMENT! ""Seeing the rise of the iPhone and its imitators, he became convinced the company needed a product that worked on mobile phones, not just PCs. Cisco’s leadership didn’t agree, and Yuan left in 2011 to found Zoom"" $ZM https://t.co/XPM9MDCltV https://t.co/AmIrwd1pCP",Joe Weisenthal,01/09/2020,0,Retweet,0,0,photo,
ZM,Zoom up 42% and they didn't even announce a split. $ZM https://t.co/u1Eoy23Pcy,Bespoke,01/09/2020,38,Tweet,0,0,photo,
ZM,"Shares of Zoom ($ZM) have soared after the company reported better-than-expected Q2 results. ?? “Zoom reports a blowout second quarter”

https://t.co/CExrJFNwDT",CNBC,01/09/2020,14,Tweet,0,0,,
ZM,Zoom shares soar after revenue more than quadruples from last year. https://t.co/vIy40ndXd2,CNBC,01/09/2020,12,Tweet,0,0,,
ZM,"Shares of Zoom were up about 40%, giving the company a market value greater than IBM’s  https://t.co/QjM8VFMn00",WSJ Markets,01/09/2020,2,Tweet,0,0,,
ZM,What's on your radar? #Earnings https://t.co/oazu0hHo3M $ZM $DOCU $M $CTLT $HOME $CPB $AVGO $SWBI $CLDR $HRB $MOMO $GSX $ZUO $MDB $MIK $SCSC $VRA $SPWH $WSG $PD $BBW $FIVE $GES $EGAN $CIEN $DLTH $SAIC $SMAR $AMBA $SIG $JFIN $TTC $DBI $SCVL $PVH $RGS $DCI  $IMAB https://t.co/9EXYADChmK,Benzinga,01/09/2020,5,Tweet,1,0,photo,
ZM,"$ZM Takeaways From 6 Zoom Video Analysts On Work-From-Home Stock's Big Q2 Beat
https://t.co/leGZCY4w10",Benzinga,01/09/2020,1,Tweet,0,0,,
ZM,"Stock market live updates: Dow rises after big August, tech outperforms, Zoom Video surges https://t.co/70OlJVhZBC",CNBC,01/09/2020,10,Tweet,0,0,,
ZM,Here are incredible stats about Zoom following its blowout earnings report https://t.co/dh8XnA0VBD,CNBC,01/09/2020,8,Tweet,0,0,,
ZM,"Zoom's stock surges 41% after earnings beat, adding over $37 billion in market cap https://t.co/TKNw2aXBaM",CNBC,01/09/2020,31,Tweet,0,0,,
ZM,"“Zoom is now integrated into all aspects of our lives,” CFO Kelly Steckelberg says, adding that “this way of communicating and working is here to stay.” https://t.co/gMrVmPjOlP https://t.co/MQb7Lc06fD",CNBC,01/09/2020,13,Tweet,0,0,video,
ZM,RT @CNBCFastMoney : Zoom shares soared 40% on Tuesday after a blowout earnings quarter. The traders weigh in on the big move for $ZM and what’s ahead for the company. https://t.co/QHVHwfs2xV,CNBC,01/09/2020,0,Retweet,0,0,video,
ZM,"It was a blowout second quarter for Zoom, with revenue more than quadrupling year-over-year. And further gains could be ahead.

“Working from home is not a fad,” CFO Kelly Steckelberg says. https://t.co/gMrVmPjOlP https://t.co/cpvf9GK3ny",CNBC,01/09/2020,10,Tweet,0,0,video,
ZM,"$ZM Zoom CEO Eric Yuan Becomes $6.6B Richer In A Day, Thanks To 40% Stock Surge https://t.co/vdniaL5V3U https://t.co/AA2dySi9xs",Benzinga,02/09/2020,2,Tweet,0,0,animated_gif,
ZM,Zoom shares drop following Tuesday's 40% surge https://t.co/PMr1LNztkR,CNBC,02/09/2020,18,Tweet,0,0,,
ZM,Heard on the Street: Pernod Ricard and its liquor-industry rivals can’t make up for lost bar sales through Zoom cocktail parties alone https://t.co/GkGYZ4KID9,WSJ Markets,02/09/2020,2,Tweet,0,0,,
ZM,Zoom Shares Soar After Stunning Revenue And Income Growth $ZM https://t.co/A9W5Y9ecjH https://t.co/fvl8uPUrum,Benzinga,02/09/2020,0,Tweet,0,0,animated_gif,
ZM,a monster in our mist! a zoom https://t.co/bUOgyGg1nX,Jim Cramer,02/09/2020,1,Tweet,0,0,photo,
ZM,LISTEN NOW: Breaking down Zoom's launch into the digital atmosphere in Q3 and more on the Squawk Pod podcast by @SquawkCNBC. Listen and subscribe here: https://t.co/CiqQLzjGBC https://t.co/dHich2Q6KF,CNBC,02/09/2020,1,Tweet,0,1,video,
ZM,Six tech tips for remote learning: Protect your kids’ data and make sure they look good on Zoom https://t.co/X8ds7TWb1I,The Washington Post,02/09/2020,18,Tweet,0,0,,
ZM,What's on your radar? #Earnings https://t.co/oazu0hHo3M $ZM $DOCU $M $CTLT $HOME $CPB $AVGO $SWBI $CLDR $HRB $MOMO $GSX $ZUO $MDB $MIK $SCSC $VRA $SPWH $WSG $PD $BBW $FIVE $GES $EGAN $CIEN $DLTH $SAIC $SMAR $AMBA $SIG $JFIN $TTC $DBI $SCVL $PVH $RGS $DCI  $IMAB $RKT https://t.co/pM58jiRZ2L,Benzinga,02/09/2020,5,Tweet,1,0,photo,
ZM,"Zoom's head of hiring has interviewed thousands since Covid-19—avoid these 4 most annoying mistakes, he says. (via @CNBCMakeIt) https://t.co/hmzd3jiWpi",CNBC,03/09/2020,10,Tweet,0,1,,
ZM,I guess Zoom has all the employees it needs now HT: @pkedrosky  https://t.co/smp6fvlr7t $ZM https://t.co/1o0D0kwHuQ,Joe Weisenthal,03/09/2020,2,Tweet,0,1,photo,
ZM,$ZM -8%,Joe Weisenthal,03/09/2020,1,Tweet,0,0,,
ZM,O’Neil Global Advisors CEO @Steven_Birch joined @IBD_Irusha on this week's #podcast to discuss parallels between the 1999 stock market and the current bull market. He also analyzed $ZM + $TSLA as potential case studies of a rare sell signal. See https://t.co/nbkaKJjFS6 for more! https://t.co/mp53RG1LnN,Investors.com,03/09/2020,8,Tweet,1,2,photo,
ZM,Kids used to love screen time. Then schools made Zoom mandatory all day long. https://t.co/mwgsYrXNAN,The Washington Post,04/09/2020,57,Tweet,0,0,,
ZM,"Zoom Video has a larger market cap than United Airlines, American Airlines, Delta, and Southwest... combined. 
 
$ZM $UAL $AAL $DAL $LUV https://t.co/aCbrj3vwUw",Stocktwits,19/05/2020,117,56,Tweet,0,0,photo
