Symbol,Text,Name,Date,Retweets,Language,Tweet Type,Hashtags,Mentions,Media Type
FB,Mark Zuckerberg on why Facebook is actually 'behind' its competition despite monopoly critique https://t.co/Z2KSdQJuzK by @alexiskweed https://t.co/0esIuDxbpl,Yahoo Finance,04/08/2020,2,en,Tweet,0,1,photo
FB,"Why Apple has less to fear from antitrust regulators than Facebook, Google, and Amazon https://t.co/VzVUDqqF73 by @readDanwrite https://t.co/B4aduc55Hr",Yahoo Finance,04/08/2020,4,en,Tweet,0,1,photo
FB,"Amazon, Apple, Facebook, and Google CEOs push America-first narrative in effort to avoid antitrust scrutiny https://t.co/j9Iblq5Vlo by @DanielHowley https://t.co/UhmRsnPZ1l",Yahoo Finance,04/08/2020,6,en,Tweet,0,1,photo
FB,Facebook leases workspace at landmark New York building https://t.co/puSgsEdiZ4 https://t.co/x1r5QVgla5,Yahoo Finance,04/08/2020,3,en,Tweet,0,0,photo
FB,"Highlight: “The nightmare scenario for Zuckerberg and Facebook is Microsoft acquiring TikTok,” @Wedbush Securities Managing Director @DivesTech says. Full interview: https://t.co/1k40JTGb4P",Yahoo Finance,04/08/2020,8,en,Tweet,0,2,video
FB,"Long-Term Investors Prefer Microsoft $MSFT And Amazon $AMZN Over Tesla $TSLA And Facebook $FB, Tech Survey Says

https://t.co/EJppEiGvwK https://t.co/YskRVtAQVp",Benzinga,04/08/2020,1,en,Tweet,0,0,animated_gif
FB,"Facebook fact checkers say that some Trump ads are false, but under company policy, the ads aren't removed and users aren't alerted https://t.co/ccrlMoJzNB",The Washington Post,05/08/2020,320,en,Tweet,0,0,
FB,"20 state attorneys general called on Facebook to better prevent messages of hate, bias and disinformation from spreading, and said the company needed to provide more help to users facing online abuse https://t.co/sRlO30lbw8",NYT Business,05/08/2020,0,en,Tweet,0,0,
FB,"State attorneys general blast Facebook’s civil rights record, blaming social media for rise in hate crimes and discrimination https://t.co/o3Z2soyBdd",The Washington Post,05/08/2020,219,en,Tweet,0,0,
FB,"Facebook's #Instagram launching its clone of TikTok in &gt;50 countries, a week after CEO Zuckerberg defended comp’s copycat strategies to lawmakers. Product, called Reels, lets people edit 15s clips of videos together alongside music, just like on TikTok. https://t.co/Y902pkfbDv https://t.co/oOX3kLNVSX",Holger Zschaepitz,05/08/2020,64,en,Tweet,1,0,photo
FB,Facebook removes post by Trump for the first time as social media giant toughens stance on misleading political speech https://t.co/ZUFwPZhlsb,The Washington Post,05/08/2020,486,en,Tweet,0,0,
FB,"It was the first time Facebook has removed a post by Mr. Trump’s campaign for spreading misinformation about the coronavirus, though it has taken down other ads and posts by the campaign for violating other policies. https://t.co/RfxTlRijSR",NYT Business,06/08/2020,6,en,Tweet,0,0,
FB,"Facebook has a history of cloning features or apps from its competitors. TikTok, the Chinese-owned video app, has long been in Facebook’s sights. The social media giant senses opportunity with its release of Instagram Reels. https://t.co/XqjRfSAJAW",NYT Business,06/08/2020,4,en,Tweet,0,0,
FB,"As TikTok tries to head off a ban in the United States, Instagram, the photo-sharing app owned by Facebook, released Reels. Just like the Chinese-owned video app, people can use Reels to create 15-second videos that are designed to be easily shareable. https://t.co/BPUamr2dW6",NYT Business,06/08/2020,3,en,Tweet,0,0,
FB,$FB ? 4.69% https://t.co/KLqbwSV79o,Stocktwits,06/08/2020,8,und,Tweet,0,0,photo
FB,Facebook Employees Ask Zuckerberg What Would Happen If Trump Used Their Platform To Dispute Election Results https://t.co/LkvL9SOAde,BuzzFeed,06/08/2020,10,en,Tweet,0,0,
FB,RT @TheStalwart : @DavidSchawel $FB,Joe Weisenthal,06/08/2020,0,und,Retweet,0,1,
FB,Facebook disables Romanian network masquerading as pro-Trump Americans https://t.co/74P2oTiOL2,The Washington Post,06/08/2020,329,en,Tweet,0,0,
FB,"RT @IBD_ECarson : The sun is shining on Wall Street, but continued cloud software woes among two key risks for the stock market rally now. $FSLY $DDOG $AYX $NET $AAPL $FB $CRM $MSFT $ADBE
https://t.co/hBxgiQ3SUp https://t.co/06llNloZZr",Investors.com,06/08/2020,0,en,Retweet,0,0,animated_gif
FB,"Facebook employees to work from home until July 2021 due to coronavirus outbreak; get $1,000 for home offices https://t.co/fsvEbcghLW https://t.co/qw8UkBIdCA",Yahoo Finance,07/08/2020,16,en,Tweet,0,0,photo
FB,"$FB joins the group of ""stay at home"" until July 2021 https://t.co/3bKcGonIv1",Stephanie Link,07/08/2020,1,en,Tweet,0,0,
FB,"Facebook, again. 
 
$FB https://t.co/zi9fjXwLe4",Stocktwits,07/08/2020,18,en,Tweet,0,0,photo
FB,"Sheryl Sandberg, Facebook’s chief operating officer, said, “Unfortunately, we had to remove gameplay functionality entirely in order to get Apple’s approval on the stand-alone Facebook Gaming app.” https://t.co/4meLYhpERy",NYT Business,07/08/2020,2,en,Tweet,0,0,
FB,"Sheryl Sandberg, Facebook’s chief operating officer, said, “Unfortunately, we had to remove gameplay functionality entirely in order to get Apple’s approval on the stand-alone Facebook Gaming app.” https://t.co/zU8drT3Pzh",NYT Business,07/08/2020,0,en,Tweet,0,0,
FB,"Facebook and Microsoft, smelling blood in the water, clash with Apple amid antitrust probes https://t.co/VsAAkHwFR6 by @DanielHowley https://t.co/Pqrv7UqdDf",Yahoo Finance,07/08/2020,3,en,Tweet,0,1,photo
FB,"Facebook said it had acceded to Apple’s demands to change its Gaming app so that it could be distributed to iPhone and iPad users. To comply with Apple’s rules, the social network said it had removed playable games from its new app. https://t.co/EEiBPn12jJ",NYT Business,08/08/2020,1,en,Tweet,0,0,
FB,Facebook $FB breakout stats https://t.co/RCsJ7Xm4aU,Top Breakout Stocks,08/08/2020,1,en,Tweet,0,0,
FB,"A battle over Apple accepting a new Facebook Gaming app in its app store is a reminder of where the power lies in Silicon Valley. While Facebook owns apps like Instagram, Messenger and WhatsApp, Apple controls their distribution through its App Store.  https://t.co/cKpeXhCAwg",NYT Business,08/08/2020,4,en,Tweet,0,0,
FB,"Meet Triller, The TikTok Rival That Is Top Ranked In 80 Countries $FB $MSFT

https://t.co/CHuCc4o0Ds https://t.co/nlcWAGqIFZ",Benzinga,08/08/2020,3,en,Tweet,0,0,video
FB,"RT @IBD_ECarson : Stock market leadership expands despite some high-profile crashes, but here are four risks to watch https://t.co/DNFmmEUtPL $AAPL $MSFT $FB $CRM $UNH $FSLY $DDOG https://t.co/47XkKmqv3J",Investors.com,08/08/2020,0,en,Retweet,0,0,animated_gif
FB,"Facebook said it had acceded to Apple’s demands to change its Gaming app so that it could be distributed to iPhone and iPad users. To comply with Apple’s rules, the social network said it had removed playable games from its new app. https://t.co/e3wPGSzRB6",NYT Business,09/08/2020,1,en,Tweet,0,0,
FB,"RT @YahooFinance : Highlight: “The nightmare scenario for Zuckerberg and Facebook is Microsoft acquiring TikTok,” @Wedbush Securities Managing Director @DivesTech says. Full interview: https://t.co/1k40JTGb4P",Yahoo Finance,09/08/2020,0,en,Retweet,0,2,video
FB,"Facebook and Microsoft, smelling blood in the water, clash with Apple amid antitrust probes https://t.co/VsAAkHwFR6 by @DanielHowley https://t.co/9QdkKIBZvq",Yahoo Finance,09/08/2020,2,en,Tweet,0,1,photo
FB,"Facebook and Microsoft, smelling blood in the water, clash with Apple amid antitrust probes https://t.co/VsAAkHwFR6 by @DanielHowley https://t.co/7orD7oFXau",Yahoo Finance,10/08/2020,4,en,Tweet,0,1,photo
FB,"Joe Biden has criticized the big tech companies. But his campaign and transition teams have welcomed allies of Facebook, Google, Amazon and Apple onto staff and policy groups https://t.co/GUk7G8ENwq",NYT Business,10/08/2020,3,en,Tweet,0,0,
FB,Facebook financial formed to pursue company’s payments plans https://t.co/hCTpkMaV2t via @business https://t.co/tlHljQsWkB,Yahoo Finance,10/08/2020,1,en,Tweet,0,1,photo
FB,"Joe Biden has criticized the big tech companies. But his campaign and transition teams have welcomed allies of Facebook, Google, Amazon and Apple onto staff and policy groups https://t.co/y4jDwKGxg7",NYT Business,11/08/2020,2,en,Tweet,0,0,
FB,Facebook says it’s taken down 7 million posts for spreading coronavirus misinformation https://t.co/Pc14LOWSpO,The Washington Post,11/08/2020,107,en,Tweet,0,0,
FB,$FB Facebook Sued Over Illegal Collection Of Biometric Data — Again https://t.co/dwplpZDVdh,Benzinga,12/08/2020,0,en,Tweet,0,0,
FB,"Facebook $FB Sued Over Illegal Collection Of Biometric Data — Again

https://t.co/dwplpZDVdh https://t.co/9Db1l9Bg3S",Benzinga,12/08/2020,5,en,Tweet,0,0,animated_gif
FB,"Facebook, Snap held talks to buy TikTok rival Dubsmash: Information https://t.co/SMHJh0UX3L https://t.co/slPK6ELhjK",Yahoo Finance,12/08/2020,2,da,Tweet,0,0,photo
FB,".@TaylorLorenz and @bxchen assessed how both the never-TikTokers and the TikTok die-hards might feel about Facebook Reels. For her, it was: Not good. For him, it was: Confused. https://t.co/ioIpLxGgeT",NYT Business,13/08/2020,1,en,Tweet,0,2,
FB,Joe Biden’s VP pick Kamala Harris counts prominent figures such as Facebook’s operating chief Sheryl Sandberg and https://t.co/GdY0TZ0FGS’s co-founder Marc Benioff among her supporters. https://t.co/p4c6s3tJEC,WSJ Markets,13/08/2020,7,en,Tweet,0,0,
FB,"As part of Facebook’s new “voter information hub,” the biggest social network in the world will prompt users in states that allow mail-in ballots with reminders and links about registration deadlines, ballot request deadlines and how to submit a ballot https://t.co/p77wSNpTbX",NYT Business,13/08/2020,3,en,Tweet,0,0,
FB,"Here was an opportunity to test Facebook’s Reels and compare it with TikTok: Our @bxchen invited @TaylorLorenz, our internet culture writer and resident TikTok expert, to share her thoughts about how Facebook’s clone worked versus the real thing.
https://t.co/5ST5Vlylrf",NYT Business,13/08/2020,1,en,Tweet,0,2,
FB,"Facebook $FB, Snapchat $SNAP Showed Interest In Buying Dubsmash, As Microsoft $MSFT Moved On TikTok Deal: Report

https://t.co/j7RjdnQWWj https://t.co/YaDOb2xTVR",Benzinga,13/08/2020,2,en,Tweet,0,0,animated_gif
FB,Mark Zuckerberg Says Facebook Doesn’t Want To Be The “Arbiter Of Truth.” Its Fact-Checkers And Employees Say It Already Is. https://t.co/bi6Q93l35t,BuzzFeed,13/08/2020,11,en,Tweet,0,0,
FB,"Highlight: “We work with independent fact-checking organizations… all of whom are listed publicly,” Facebook Head of Security Policy @ngleicher says. “We use that framework to ensure that we are getting neutral and independent fact checkers.” https://t.co/vDMeWNso18",Yahoo Finance,14/08/2020,6,en,Tweet,0,1,video
FB,"RT @YahooFinance : Highlight: “We work with independent fact-checking organizations… all of whom are listed publicly,” Facebook Head of Security Policy @ngleicher says. “We use that framework to ensure that we are getting neutral and independent fact checkers.” https://t.co/vDMeWNso18",Yahoo Finance,15/08/2020,0,en,Retweet,0,1,video
FB,"Facebook groups led to the rise of QAnon. We can only imagine what could happen with encryption, writes @shiraovide in On Tech. https://t.co/aFtLpPhIuy",NYT Business,17/08/2020,3,en,Tweet,0,1,
FB,"Facebook $FB Decries Apple's App Store Tax On Its Initiative To Support Small Businesses During Pandemic 

https://t.co/lOe85ILU1D",Benzinga,17/08/2020,0,en,Tweet,0,0,
FB,"As the Trump administration cracks down on TikTok and WeChat, other nations may start to see their dependence on U.S. technology providers in a different light. Many younger Chinese have never heard of Google, Twitter, Facebook or Instagram. https://t.co/1XeHR8qe8s",NYT Business,18/08/2020,2,en,Tweet,0,0,
FB,RT @CNBCPolitics : Biden’s Facebook page spent $6.1 million between Aug. 9 and Aug. 15. That surpassed the spend from Trump and Pence’s Facebook pages of $4.76 million during the same period. https://t.co/oA3HoGjliR,CNBC,18/08/2020,0,en,Retweet,0,0,
FB,"Facebook's Sheryl Sandberg says if a Trump post violates standards, 'it comes down' https://t.co/KsYh9hh9zb",CNBC,18/08/2020,29,en,Tweet,0,0,
FB,"n the Covid era, doctors say they regularly treat people more inclined to believe what they read on Facebook than what a medical professional tells them. https://t.co/soBRW7u77u",NYT Business,18/08/2020,1,en,Tweet,0,0,
FB,A Facebook Executive In India Was Shielding Anti-Muslim Speech. Now She Wants Police Protection. https://t.co/y2hUK4Ljnb,BuzzFeed,18/08/2020,12,en,Tweet,0,0,
FB,$FB And VR Headsets Spark Outrage. https://t.co/Dn6DanshrU,Benzinga,19/08/2020,4,en,Tweet,0,0,
FB,"Apple, Amazon, Alphabet, Facebook and Microsoft account for 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years https://t.co/fg0Mu7WIMr",NYT Business,19/08/2020,28,en,Tweet,0,0,
FB,"Facebook COO Sheryl Sandberg says if a post by President Trump violates the company's standards, ""it comes down."" https://t.co/jWpOr8raF6",CNBC,19/08/2020,18,en,Tweet,0,0,
FB,Misinformation about the coronavirus is thwarting Facebook’s best efforts to catch it https://t.co/O7nuB7r3xx,The Washington Post,19/08/2020,74,en,Tweet,0,0,
FB,"Zoom is coming to Facebook's video-chat device, Portal https://t.co/S2WDzwHOPJ",CNBC,19/08/2020,31,en,Tweet,0,0,
FB,"Apple, Amazon, Alphabet, Facebook and Microsoft account for 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years https://t.co/WRzKalcTn4",NYT Business,19/08/2020,17,en,Tweet,0,0,
FB,"RT @satariano : Alphabet, Amazon, Apple, Facebook &amp; Microsoft account for 20 percent of the S&amp;P 500's total worth, a level not seen from a single industry in at least 70 years. 

Great story by @uwsgeezer @SteveLohr explaining how Big Tech is fueling the stock market.  

https://t.co/UcGcaAqd6z",NYT Business,19/08/2020,0,en,Retweet,0,2,
FB,Facebook announces changes to support beleaguered Black-owned businesses nationwide https://t.co/KZnDU5MGDa,CNBC,19/08/2020,6,en,Tweet,0,0,
FB,"Tech is eating the world: Combined market cap of #FANGMAN (#Facebook, #Apple, #Netflix, #Google, #Microsoft, #Amazon, #Nvidia) hit fresh record at $7.6tn as Apple tops $2tn for first time ever. FANGMAN mkt cap now almost equal to combined GDP of #Japan and #India. https://t.co/Z7zCAgRSea",Holger Zschaepitz,19/08/2020,366,en,Tweet,10,0,photo
FB,"Apple, Amazon, Alphabet, Facebook and Microsoft account for 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years https://t.co/lD0H9kGrpa",NYT Business,19/08/2020,6,en,Tweet,0,0,
FB,Facebook says it will crack down on QAnon conspiracy theory but stops short of full ban https://t.co/eUo82gKPKu,The Washington Post,19/08/2020,52,en,Tweet,0,0,
FB,QAnon groups hit by Facebook crackdown. https://t.co/TWEAUmGKD7,CNBC,19/08/2020,16,en,Tweet,0,0,
FB,RT @kevinroose : This is a big deal. And will be an even bigger deal if Facebook keeps enforcing against these groups when they (inevitably) try to reorganize and come back under new names. https://t.co/UfUgmG4ekL,NYT Business,19/08/2020,0,en,Retweet,0,0,
FB,"RT @sheeraf : NEWS - Facebook has just announced its most sweeping action against QAnon to-date. The company has just removed 790 groups, and imposed restrictions on another 1,950. https://t.co/58TipUHci5",NYT Business,19/08/2020,0,en,Retweet,0,0,
FB,"Facebook  removed 790 QAnon groups from its site and restricted another 1,950 groups, 440 pages and more than 10,000 Instagram accounts related to the right-wing conspiracy theory. https://t.co/fYHAd5bloB",NYT Business,19/08/2020,9,en,Tweet,0,0,
FB,"Tired of being left out of key policy and tech decisions and emboldened by the Facebook boycott, the ad industry is demanding more control from Silicon Valley. https://t.co/kXVeAy5usN",NYT Business,19/08/2020,0,en,Tweet,0,0,
FB,"Oculus' Move To Make Facebook $FB Accounts Mandatory For Users Of Its VR Headsets Sparks Social Media Outrage

https://t.co/Dn6DanaGAm https://t.co/OWVAW6Z7cG",Benzinga,19/08/2020,0,en,Tweet,0,0,animated_gif
FB,"RT @CNBCFastMoney : Bonawyn Eison steps up to the plate with his first Fast Pitch, making the case for $FBHS https://t.co/dU5CxHxR0r",CNBC,19/08/2020,0,en,Retweet,0,0,video
FB,"A rally in technology stocks elevated the S&amp;P 500 stock index to a record high. Apple, Amazon, Alphabet, Microsoft and Facebook now constitute 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years. https://t.co/9R7lcGoRqX",NYT Business,20/08/2020,0,en,Tweet,0,0,
FB,"In response to the growing activity, Facebook said that it had removed 790 QAnon groups from its site. Other tech companies have also ramped up their measures to limit QAnon, the right-wing conspiracy theory, on social media. https://t.co/wSoSsTRbRn",NYT Business,20/08/2020,1,en,Tweet,0,0,
FB,"Advertising is big business for companies like Facebook and Twitter. With some of the largest advertisers boycotting social media platforms as part of the #StopHateForProfit campaign, what impact will that have on social media in the long run? (via @CNBCi) https://t.co/1mLGMaJkfD",CNBC,20/08/2020,9,en,Tweet,1,1,video
FB,"In today's DealBook newsletter: Tracking Apple's trillions, Airbnb's I.P.O. plans, Facebook's QAnon takedowns, the White House's M&amp;A fees and more. https://t.co/mjoLuJdlsb",NYT Business,20/08/2020,1,en,Tweet,0,0,
FB,Analysis: Facebook is cracking down on QAnon only after it invaded mainstream politics https://t.co/h59juRvd8K,The Washington Post,20/08/2020,67,en,Tweet,0,0,
FB,"Advertising is big business for companies like Facebook and Twitter. With some of the largest advertisers boycotting social media platforms as part of the #StopHateForProfit campaign, what impact will that have on social media in the long run? (via @CNBCi) https://t.co/bmUFdjLX4T",CNBC,21/08/2020,6,en,Tweet,1,1,video
FB,What usually happens after Facebook $FB breaks out? https://t.co/RCsJ7Xm4aU,Top Breakout Stocks,21/08/2020,0,en,Tweet,0,0,
FB,Scammers Are Using Facebook To Prey On People In Kenya https://t.co/THPO3lXew4,BuzzFeed,21/08/2020,7,en,Tweet,0,0,
FB,What if President Trump uses social media to dispute the election's results? Facebook is preparing for that possibility. https://t.co/ukMpAimjer,NYT Business,21/08/2020,4,en,Tweet,0,0,
FB,"In Iran he was a technology superstar, the Facebook software engineer who went back to Tehran regularly to give lectures. Then the Revolutionary Guards arrested him. https://t.co/NbJFFA5T0y",NYT Business,21/08/2020,4,en,Tweet,0,0,
FB,"Facebook removes page with deceptive LeBron James ads for ""voter suppression"" https://t.co/wmDt7SykLx",The Washington Post,22/08/2020,47,en,Tweet,0,0,
FB,Facebook’s decision to shut down militia pages prompts backlash among some targets https://t.co/Z1ipMp2LSX,The Washington Post,22/08/2020,70,en,Tweet,0,0,
FB,"Discussing a “kill switch” shutting off political advertising after Election Day, Facebook is preparing steps to take should President Trump wrongly claim on the site that he won another four-year term. https://t.co/UEQSx239eA",NYT Business,22/08/2020,9,en,Tweet,0,0,
FB,"Facebook is laying out contingency plans in case President Trump attempts to delegitimize election results, including a political ad “kill switch” https://t.co/eumyed8IE0",NYT Business,22/08/2020,3,en,Tweet,0,0,
FB,Facebook removes page using image of LeBron James over ‘voter suppression tactics’ https://t.co/rrNwCI9ToY,The Washington Post,22/08/2020,52,en,Tweet,0,0,
FB,"""Facebook is preparing steps to take should Mr. Trump wrongly claim on the site that he won another four-year term."" https://t.co/4M45Da6SHV",NYT Business,23/08/2020,4,en,Tweet,0,0,
FB,"UK plans to drop 'Facebook tax', Mail on Sunday says https://t.co/1GR7Hbly4p https://t.co/NLJaXRhHKF",Yahoo Finance,23/08/2020,4,en,Tweet,0,0,photo
FB,"Facebook is laying out contingency plans in case President Trump attempts to delegitimize election results, including a political ad “kill switch” https://t.co/abxthgQJ2y",NYT Business,23/08/2020,4,en,Tweet,0,0,
FB,A Facebook Executive Who Shared An Anti-Muslim Post Has Apologized https://t.co/RB5DA7SKM5,BuzzFeed,24/08/2020,1,en,Tweet,0,0,
FB,"Under Prime Minister Hun Sen, Cambodia has repeatedly used falsified Facebook posts or manipulated audio to defame and imprison politicians, activists and human rights defenders. A monk appears to be the latest victim. https://t.co/X11Mtebs4v",NYT Business,24/08/2020,5,en,Tweet,0,0,
FB,"Asana, business software company led by Facebook co-founder, files for direct listing https://t.co/FGqzvIH3Ix",CNBC,24/08/2020,10,en,Tweet,0,0,
FB,"Advertising is big business for companies like Facebook and Twitter. With some of the largest advertisers boycotting social media platforms as part of the #StopHateForProfit campaign, what impact will that have on social media in the long run? (via @CNBCi) https://t.co/o8YSrleYh0",CNBC,25/08/2020,7,en,Tweet,1,1,video
FB,"Tech is eating the world. Combined mkt cap of FANGMAN (Facebook, Apple, Nvidia, Google, Microsoft, Amazon, Netflix) hit fresh ATH, on course to $8tn. https://t.co/rbPeT3MOQr",Holger Zschaepitz,25/08/2020,241,en,Tweet,0,0,photo
FB,Facebook pays France $125M in back taxes as digital tax row rumbles on https://t.co/1MLax5Pj6z by @edmundheaphy https://t.co/ZuCyjOynDK,Yahoo Finance,25/08/2020,4,en,Tweet,0,1,photo
FB,"RT @paulmozur : A mainland China style digital dragnet is descending on Hong Kong. In the past month HK police have broken into the Facebook account of one politician, hung a camera outside another's house, and tried to phish the login details to Jimmy Lai's Twitter. https://t.co/js1wkxXeOk",NYT Business,25/08/2020,0,en,Retweet,0,0,
FB,"New for subscribers:  Here are Tuesday's biggest analyst calls of the day: Apple, Facebook, Chipotle, Starbucks &amp; more https://t.co/l9YKZDveVu Check out @CNBCPro today.",CNBC,25/08/2020,1,en,Tweet,0,1,
FB,"RT @SquawkCNBC : ""I want to start by thanking Amazon, Apple, Google and Facebook-- for making it possible for us to get through a pandemic better than in 1918,"" says @EricSchmidt. ""If these systems had not been in place our lives collectively as citizens of America would be in much worse shape."" https://t.co/hoLL8gcXIM",CNBC,25/08/2020,0,en,Retweet,0,1,video
FB,Facebook’s Joel Kaplan: The man in the crosshairs https://t.co/s92kSd4Ac6 https://t.co/tutbNOLaVX,Yahoo Finance,25/08/2020,5,en,Tweet,0,0,photo
FB,"$CRM has long been among my faves along with $AAPL, $GOOG, $MSFT and $FB https://t.co/pRDfhFtAbW",Jim Cramer,25/08/2020,18,en,Tweet,0,0,
FB,"To get onto his Facebook account, China’s police used Tony Chung’s body. They pulled him into a stairwell and pinned his head in front of his phone — an attempt to trigger the facial recognition system — and forced his finger onto a separate phone. https://t.co/DGOhsMCH53",NYT Business,26/08/2020,5,en,Tweet,0,0,
FB,Facebook pays France $125M in back taxes as digital tax row rumbles on https://t.co/1MLax5Pj6z by @edmundheaphy https://t.co/S8JCFmjR8m,Yahoo Finance,26/08/2020,4,en,Tweet,0,1,photo
FB,Facebook could be the next $1 trillion company. Here's how $FB (via @TradingNation) https://t.co/222wNnGono,CNBC,26/08/2020,9,en,Tweet,0,1,
FB,Facebook $FB market cap now above $850 billion.,Bespoke,26/08/2020,9,en,Tweet,0,0,
FB,Facebook warns Apple's iOS 14 could shave more than 50% from Audience Network revenue https://t.co/Ea6qF6uiMF,CNBC,26/08/2020,74,en,Tweet,0,0,
FB,Facebook acknowledges that Apple’s upcoming iOS 14 could lead to a more than 50% drop in its Audience Network advertising business. https://t.co/koI99ELzD4,CNBC,26/08/2020,41,en,Tweet,0,0,
FB,$FB is up 8% today? wtf,Joe Weisenthal,26/08/2020,7,en,Tweet,0,0,
FB,Facebook says Apple privacy changes would likely result in reduced earnings for developers at an already difficult time for businesses https://t.co/SbGu6vFI9q,WSJ Markets,26/08/2020,3,en,Tweet,0,0,
FB,Facebook says Apple mobile software will cut ad revenue https://t.co/cS1qlILVeE https://t.co/Rl6Xe0mRgl,Yahoo Finance,26/08/2020,4,en,Tweet,0,0,photo
FB,Facebook removes Kenosha militia page following deadly shooting https://t.co/O1amYQ60gi,CNBC,26/08/2020,68,en,Tweet,0,0,
FB,Jeff Bezos Is The First Person Worth $200B Thanks To Amazon Stock's Run $AMZN $MSFT $FB https://t.co/HflHkylO6X,Benzinga,26/08/2020,9,en,Tweet,0,0,
FB,"RT @IBD_ECarson : Hot stock market rally flashes more warning signs, with Fed chief Powell set to give a big speech https://t.co/7xgI5gV5b8 $CRM $ADBE $FB $SPLK $BILI $WSM $ESTC $BOX $TSLA $NIO $LI #IPO https://t.co/7OcWhZNvpb",Investors.com,27/08/2020,0,en,Retweet,1,0,animated_gif
FB,Facebook pays France $125M in back taxes as digital tax row rumbles on https://t.co/1MLax5Pj6z by @edmundheaphy https://t.co/7e0o81MHjr,Yahoo Finance,27/08/2020,4,en,Tweet,0,1,photo
FB,The 5 largest stocks in the S&amp;P 500 are up an average of 54% YTD.  $AAPL $MSFT $AMZN $GOOGL $FB  https://t.co/H4p1RcpfIn https://t.co/xglqzdFy8v,Bespoke,27/08/2020,8,en,Tweet,0,0,photo
FB,"RT @sherman4949 : Lots of good stuff in this one -- DraftKings CEO Jason Robins on an overheating SPAC market, his company's non-sports betting aspirations, and why he wants to one day be valued like Apple, Alphabet, Amazon and Facebook. A new View from the Top: https://t.co/FGgtVXQMQz",CNBC,27/08/2020,0,en,Retweet,0,0,
FB,"RT @IBD_ECarson : Whipsaw market sends this message; Dow futures rise, 5 key earnings movers https://t.co/cgavDSkyaC $WDAY $OLLI $VEEV $BILL $OKTA $WMT $AAPL $TSLA $MSFT $FB https://t.co/cUQTHjjHGK",Investors.com,28/08/2020,0,en,Retweet,0,0,animated_gif
FB,Facebook says Apple rejected its attempt to tell users about App Store fees https://t.co/YYm1KadzVh https://t.co/OsGaj88N3r,Yahoo Finance,28/08/2020,4,en,Tweet,0,0,photo
FB,"Conservative influencers have made gains on Facebook, but how will that translate to the presidential election? https://t.co/QktpTZKkmZ",NYT Business,28/08/2020,8,en,Tweet,0,0,
FB,A dive into the data on partisan Facebook posts shows who's ahead: it's not liberals. https://t.co/zGqrGXzrTi,NYT Business,28/08/2020,0,en,Tweet,0,0,
FB,Facebook warns that Apple's upcoming iOS 14 could shave more than 50% from Audience Network revenue. https://t.co/QaE3U1UIF8,CNBC,28/08/2020,27,en,Tweet,0,0,
FB,Apple rejects Facebook app that tells users Apple takes 30% cut of in-app purchases https://t.co/Jh6lrHS6mW,CNBC,28/08/2020,13,en,Tweet,0,0,
FB,"Price charts of the 5 largest stocks + Tesla.  Some amazing uptrends and breakouts, but prices extremely overbought and will mean revert at some point.  $AAPL $AMZN $GOOGL $FB $MSFT $TSLA https://t.co/H4p1RcpfIn https://t.co/E9RLfjWudb",Bespoke,28/08/2020,9,en,Tweet,0,0,photo
FB,"Google declined to remove ads that echo President Trump’s misleading claim that there is a meaningful difference between voting by mail and absentee voting.

Facebook removed similar material in response to a Post story last week. https://t.co/Q6WXAxIUYH",The Washington Post,28/08/2020,162,en,Tweet,0,0,
FB,Opinion: An entire generation in Thailand is counting on Facebook to do the right thing https://t.co/iatjWnYZwc,The Washington Post,28/08/2020,48,en,Tweet,0,0,
FB,Facebook Employees Slam Zuckerberg Over Militia Groups And QAnon After Kenosha https://t.co/EIJQuyuPOK,BuzzFeed,28/08/2020,33,en,Tweet,0,0,
FB,Zuckerberg says Facebook's failure to remove Kenosha militia page was 'an operational mistake' https://t.co/HoqD0R9d2k,CNBC,28/08/2020,36,en,Tweet,0,0,
FB,"Conservative influencers have made gains on Facebook, but how will that translate to the presidential election? https://t.co/ywNdQ9L2eU",NYT Business,28/08/2020,2,en,Tweet,0,0,
FB,"Facebook CEO Mark Zuckerberg responds to criticism from employees after failing to remove a Kenosha militia page, calling it “largely an operational mistake.” https://t.co/cWrFpDwYA2 https://t.co/YawVwbnPTn",CNBC,28/08/2020,24,en,Tweet,0,0,video
FB,Zuckerberg acknowledges Facebook erred by not removing a post that urged armed action in Kenosha https://t.co/KMPLhng0Wa,The Washington Post,28/08/2020,1024,en,Tweet,0,0,
FB,A Kenosha Militia Facebook Event Asking Attendees To Bring Weapons Was Reported 455 Times. Moderators Said It Didn’t Violate Any Rules. https://t.co/PdNXOxHNXQ,BuzzFeed,28/08/2020,154,en,Tweet,0,0,
FB,Facebook pays France $125M in back taxes as digital tax row rumbles on https://t.co/1MLax5Pj6z by @edmundheaphy https://t.co/xYL0imkX5E,Yahoo Finance,28/08/2020,5,en,Tweet,0,1,photo
FB,Analysis: There is a dormant Trump vote. The best place to look probably isn’t Facebook memes. https://t.co/FaDjutmQYn,The Washington Post,29/08/2020,52,en,Tweet,0,0,
