Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
MRNA,RT @megtirrell : Moderna’s phase 2 #COVID19 vaccine trial will enroll 600 people and test doses of 50 and 100 micrograms; the planned high dose was revised (from 250 micrograms) based on phase 1 results (3) https://t.co/PahfBAufD9,Jim Cramer,18/05/2020,0,0,Retweet,1,0,photo
MRNA,"RT @WilfredFrost : Make sure you're following @MegTirrell for the latest on Moderna's vaccine trial news, and all things #COVID19 - all the key facts with balance as always https://t.co/Or8fVPL8fA",Jim Cramer,18/05/2020,0,0,Retweet,1,1,
MRNA,"The Chill man would like to say that he was the first to be in favor of Moderna when no one believed after speaking to hom soon after the ipo and been there all along but don like to buy up $30 Josh. Now i have to ask, are you Joshing me? Hoo-Hah! https://t.co/yqRst36Twk",Jim Cramer,18/05/2020,111,5,Tweet,0,0,
MRNA,The day's about Moderna's impact not about the other guys yet... https://t.co/Mh9nPd5lJg,Jim Cramer,18/05/2020,44,3,Tweet,0,0,
MRNA,RT @GuyGolan : Thank you @jimcramer for recommending Moderna. Your market advice is always appreciated ?????????? and often times highly profitable ??,Jim Cramer,18/05/2020,0,0,Retweet,0,1,
MRNA,"Moderna Rallies On Positive Phase 1 Coronavirus Vaccine Data, Aims For Phase 3 Trial In July $MRNA  https://t.co/V6YhMB3Zcg",Benzinga,18/05/2020,4,4,Tweet,0,0,
MRNA,Dow opens &gt;700 points higher on vaccine and economic hopes. Investor sentiment boosted by positive early stage results from US biotech company Moderna. https://t.co/zRa5jg1SCF,Holger Zschaepitz,18/05/2020,165,66,Tweet,0,0,photo
MRNA,"These 6 Coronavirus Vaccine Candidates Are The Likeliest To Succeed, Says Morgan Stanley $MRNA $SNY $GSK $JNJ $PFE $BNTX https://t.co/vil4Awmj5E",Benzinga,18/05/2020,5,1,Tweet,0,0,
MRNA,RT @TheStreet : Here's why @JimCramer doesn't trust the move in $MRNA https://t.co/ODQC4HZbne,Jim Cramer,18/05/2020,0,0,Retweet,0,1,
MRNA,"RT @shanthirex : $MRNA $GSK $SNY $PFE $BNTX $AZN $JNJ

Morgan Stanley picks the ones likely to succeed in the vaccine race. $INO doesn't make the cut..

https://t.co/LO4JAOYBCH",Benzinga,18/05/2020,0,0,Retweet,0,0,
MRNA,Moderna Analyst Says Biotech Has 'First-To-Market' Potential For Coronavirus Vaccine $MRNA https://t.co/lhEzq6dxa1,Benzinga,18/05/2020,5,4,Tweet,0,0,
MRNA,Jimmy Chill says to his myriad detractors who blasted him for not trusting  Moderna up $20 that they should try to get some at $76 where the company is selling shares.. love ya!! Mean it A LOT,Jim Cramer,19/05/2020,478,29,Tweet,0,0,
MRNA,"RT @shanthirex : $NVS $RHHBY $MRNA $HEPA and more

Roche's IO monotherapy gets first nod for NSCLC long after Merck, Moderna taps equity market...

https://t.co/xIismMblo7",Benzinga,19/05/2020,0,0,Retweet,0,0,
MRNA,Moncef Slaoui To Divest Moderna Stake As He Joins White House Vaccine Accelerator $MRNA $GSK https://t.co/GJlZxDQbiP,Benzinga,19/05/2020,3,0,Tweet,0,0,
MRNA,RT @ETFGodfather : 3 ETFs For More Moderna Bets $MRNA $BTEC $CNCR https://t.co/6cyokE2gon via @benzinga,Benzinga,19/05/2020,0,0,Retweet,0,1,
